id,premise,hypothesis,lang_abv,language,label
88e6badfb0,"नियामकों को अधिक व्यापक व्यापार मॉडल का पूरी तरह से समर्थन नहीं हो सकता है क्योंकि वे चिंतित हैं कि जानकारी बहुत सारे निर्णय पर आधारित होगी और इसलिए, सटीकता की कमी है, जो रिपोर्टिंग मानकों के प्रवर्तन को मुश्किल बना सकती है।",रिपोर्टिंग मानकों की कठिनाई इस व्यवसाय मॉडल के लिए एक बड़ी बाधा हो सकती है।,hi,Hindi,0
d3494c9134,"Първо, разберете правилно основите, т.е. блокирането и справянето с финансовата отчетност.",Основите първо трябва да са правилни.,bg,Bulgarian,0
bd5170cc00,"Trong bầu không khí vẫn còn phảng phất nét thời Victoria, Dinard đã bảo tồn tất cả những tài sản tốt nhất của một biệt thự sang trọng tốt và những lối đi dạo trải nhựa dài, khách sạn sang trọng, cửa hàng sang trọng, vũ trường, sòng bạc, công viên và khu vườn, và một hồ bơi công cộng cỡ Olympic.",Dinard duy trì nét gợi cảm thời Victoria đồng thời bao gồm các yếu tố sang trọng.,vi,Vietnamese,0
7fc0868da7,إلى جانب كل خطوة ، أثبتت بعض الممارسات أهمية خاصة لنجاح جهودهم.,لا توجد ممارسات مفيدة,ar,Arabic,2
e8c24ef38d,लेकिन वहाँ कुछ है।,वहाँ बिल्कुल कुछ भी नहीं है।,hi,Hindi,2
baf8d9d77e,在印度的许多寺庙，宫殿和博物馆中服用过量药物很容易。,您会发现印度各地的宫殿和寺庙稀缺。,zh-cn,Chinese,2
699cda3b5d,बहुत सरलता से।,जटिल रूप से नहीं।,hi,Hindi,0
a5051deb4b,"sí, fueron mi equipo favorito por un tiempo",Habían sido mi equipo favorito.,es,Spanish,0
e0620a1cf3,"Ce lac d'eau douce de renommée historique, connu à la fois sous le nom de mer de Galilée et de lac Kinneret (ce qui signifie une harpe, après sa forme), ne mesure que 58 km (36 miles) de circonférence.",La mer de Galilée est également connue sous le nom de lac Kinneret depuis des centaines d'années.,fr,French,1
75d19cb0b4,"weil ich meine, ich weiß nicht, dass es nur etwas ist, von dem ich denke, dass wir es brauchen","Ich denke, wir könnten darauf verzichten, aber es würde unsere Lebensqualität stark verändern.",de,German,2
aee859bf43,Jon ging zurück in die Stadt zur Schmiede.,Jon ging weiter in die Berge.,de,German,2
a044773c45,Закон Леланда (1) упрощает определение домашнего хозяйства,Определение домашнего хозяйства можно упростить.,ru,Russian,0
47e70f26a2,اعدادوشمار کو مطلوبہ اضافی اسٹوریشپ کی معلومات کے طور پر پیش کیا جائے گا جس میں وفاقی حکومت کے مستحکم مالی بیانات ہوں گے لیکن اس کے اجزاء کی اکائیوں کی انفرادی رپورٹس میں نہیں۔,انفرادی رپورٹس جو اس کے جز یونٹوں پر مرکوز ہیں ان میں ڈیٹا شامل نہیں ہوگا۔,ur,Urdu,0
44e1508411,"New Town'da arazi için ilk talep olağanüstü değildi; aslında, alıcıları ikna etmek için teşvikler sunulmalıydı.","İlk başta, New Town'daki arazi talebi yüksekti ve mülk hızla satıldı.",tr,Turkish,2
090f0faa90,"λοιπόν, είναι τόσο κοντά σε μια αήττητη αήττητη σεζόν που μπορούν να το δοκιμάσουν και θέλουν να κάνουν ιστορία, δεν νομίζω ότι θα έχουν έλλειψη κινήτρου","Αν δεν υποστούν απώλειες, θα παραμείνουν κίνητρα.",el,Greek,1
f810ce4215,"Kwa hivyo, faida ya kiwango cha wavu hapo awali ni chanya, iwe tunarekebisha au sio sisi kwa malipo ya mshahara.",Faida za kiwango halisi zinaweza kuwa mbaya kwa muda.,sw,Swahili,1
d853d09c6b,Fue una locura total.,Era perfectamente normal.,es,Spanish,2
947c1b6778,من شأن الادخار الذي لا يمول الاستثمار المحلي أن يزيد صافي الاستثمار الأجنبي ويحسن ميزان الحساب الجاري.,يمكن أن يؤدي الادخار إلى زيادة صافي الاستثمار الأجنبي بشكل كبير وسريع.,ar,Arabic,1
188b16bfcc,Elle a longtemps été influencée par leurs traits différents et a assimilé leurs diverses coutumes et pratiques.,Leurs différents traits n'ont eu aucun impact sur aucune culture.,fr,French,2
685d9362cc,"Но является ли Интернет настолько чудесным средством рекламы, что Гросс сможет выкачать 400 долларов на человека из общих расходов на рекламу в 1000 долларов на семью - или убедить рекламодателей потратить дополнительные 400 долларов на каждого из своих клиентов?","Был ли Интернет настолько хорош в рекламе, что Гросс платил 400 долларов на человека за объявление, в сумме тратя 1000 долларов на семью, или убеждал противников выложить дополнительные 400 долларов, чтобы охватить каждого покупателя?",ru,Russian,0
ea1980d04a,قد تحتاج الأسئلة إلى أن تكون مصممة ل,هناك بعض الأسئلة التي قد تحتاج أو لا تحتاج إلى تكييف من أجلها.,ar,Arabic,0
dd5cf5be4a,คุณอ่าน Tom Clancy หรือยัง,เขาชอบทอมแคลนซีเป็นการส่วนตัว,th,Thai,1
712c13e109,Das ist es. Das Mädchen sah ihn an und fuhr sich mit der Hand über die Stirn.,Das Mädchen wandte sich von ihm ab und hielt ihre Hände ruhig.,de,German,2
60a3616f73,Mélatonine,Il contient dix grammes de mélatonine.,fr,French,1
fd6995f7a4,Erkekler için en iyi diyetler,Tamamen etten oluşan erkekler için bir diyet.,tr,Turkish,1
07acbc212e,"vâng, tôi nghĩ đó chỉ là vấn đề giáo dục","Vâng, nhưng giáo dục không quan trọng.",vi,Vietnamese,2
20280e311d,مرت ثلاثة أيام أخرى في تقاعس كئيب.,مرت الأيام ببطء.,ar,Arabic,1
e83a8ebb40,"Всеки август млади жени се свикват, за да запалят тояги, а някои дори се изкачват на деветметровата скала, за да се помолят за добри съпрузи.",Жените намират съпрузи след изкачване на скалата и молитва.,bg,Bulgarian,1
9c540a00f9,Hala geceydi.,"Güneş henüz doğmamıştı, çünkü ay gökyüzünde cüretkar bir şekilde parlıyordu.",tr,Turkish,0
5fb34600a3,على سبيل المثال ، إذا كانت صفقة Ovitz لمدة خمس سنوات تساوي ، على سبيل المثال ، 100 مليون دولار ، وإذا كانت لجنة التعويضات قد أضافت إلى تلك المنحة الأولية لأسهم ديزني المجانية التي تبلغ قيمتها ، على سبيل المثال ، 50 مليون دولار ، إذن - بافتراض أن Ovitz أنهى عمله عقد مدته خمس سنوات - تكلفة ديزني 150 مليون دولار.,الصفقة التي مدتها خمس سنوات ستبلغ قيمتها 100 مليون دولار,ar,Arabic,1
4241535fa7,तुम्हें पता है कि हम कुछ सौ डॉलर का उम रखते हैं अगर उन पर बहुत अधिक शुल्क लगाया जाता है जो बहुत बुरा नहीं है तो यह सिर्फ आपका सामान्य है,हमारे पास वहाँ पर कुछ पैसे हैं,hi,Hindi,0
006bde060b,جب تک اسد کی زندہ ہے ، وہ ان پریشانیوں کا انتظام کرسکتا ہے اور اسرائیل کے ساتھ معاہدہ کرسکتا ہے۔,جب تک اسد سمندری طوفان میں نہیں مرے گا تب بھی وہ فوجیوں کے ساتھ ہونے والی پریشانی کا خیال رکھے گا۔,ur,Urdu,1
f78470a892,"Wataalam wengine wanasema kuna nafasi kubwa zaidi ya kupata samaki katika siku za baridi za chemchemi na vuli, na katika masaa baada ya jua kutua.",Wataalam wanasema kamwe unapaswa kujaribu kupata samaki baada ya jua kutua.,sw,Swahili,2
e186df7e87,على الجانب الآخر من النهر من المدينة ، تتمتع بإطلالات رائعة. الغرف معاصرة للغاية فى التصميم.,لها مناظر رهيبة لانتظار السيارات.,ar,Arabic,2
722f180b8d,"Si ce n'est le plus beau, le château est certainement le plus redoutable de la vallée de la Loire, véritable forteresse défensive, ses remparts noirs toujours interdits malgré la décapitation de leurs tours sur ordre d'Henri III.",Le château est certainement le moins formidable de toute la vallée de la Loire.,fr,French,2
fb11f93c8c,También se producen localmente dos bebidas aromáticas de anís.,Las bebidas de anís tienen buen olor.,es,Spanish,0
